"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","OwnerId","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__Approver__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c","sbaa__SubmittedUser__c"
6d56fd73-0681-458b-ae6b-5b8ae69ae1a1,8fc1a717-b965-49c9-81e2-5c72565baf4a,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Tagtune - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
6dd8bc17-4bc6-45b6-ae10-20f4f3a91393,13816734-3b3e-4d47-9fff-87c92016ac69,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Feedbug - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
6e096087-b3fc-4caa-98be-af4bb6c71974,8f7a8a3c-c055-4d78-86fd-60e772c96256,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Thoughtstorm - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
6e3437fc-b38b-4519-bbeb-eb798bb33ba5,290a3628-f7c8-4c17-a72f-6bf104afbb62,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Dabfeed - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
6e6b07f8-9f24-451c-baa3-90255e53db58,e4608143-771c-4c9e-bd51-6fd49adb7fb0,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Shufflester - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
6f5ad8ea-cc43-46c3-9429-9e35436e78d9,04263edd-f02a-426b-9fd7-357ef51f8795,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Edgepulse - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
70480941-a580-4ea6-a193-8864985f7efd,bb6c8b4b-f669-43ca-8755-8e5c9a9484f8,11250.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
70f5b363-3ead-4e12-8627-9a4b2a08355a,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,72395.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Tazz -SOW 3,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
716b7e46-0659-451f-b468-1ecd85926aae,8fc5e79f-f26e-4198-aaa7-05c516568035,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
71fc2051-648e-4c25-a952-2c7ed47414d3,0ef62282-ac48-476c-93cb-619978d8b0e0,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Fatz - New Business,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7219ab86-79ce-42e3-9980-0188f82d8032,0a883748-93e5-4c05-8219-1c61d0e3e268,11250.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Kanoodle - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
72fac3a3-c50c-4426-b89b-041e39711409,ec7abb8e-1a6f-45e5-94a2-1219d65fd04f,29995.0,2021-12-07,"#N/A",Great customer and this deal is looking good,Pipeline,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
734b24fc-7d37-4e3c-9f1d-aaa06cc777f5,1ad637c2-4c0f-4c88-8473-8cd25f99be38,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
739ec25d-e002-4d4a-bbc2-a5246f5ed0a7,b8e35e02-06e4-4896-8b24-0d1441a3bc20,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Meeveo - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
73c24a40-01cd-421e-ac1f-78af2c883c52,6e781e9c-6668-4fc9-a118-ce28522f2efa,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Zoonoodle - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7422d00e-2b74-42bd-a8bc-e0edf1752549,02d16248-13cd-4aef-a39b-ccb380683cda,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Photolist - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7441f305-869a-4a87-9bc5-b045becfc00b,a41245b4-0044-49ea-840b-21d25d59d93d,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Brightdog - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7491a023-4f69-48c9-9a04-ada31f081531,04263edd-f02a-426b-9fd7-357ef51f8795,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
74f7ee32-d5fb-4f99-b747-d33867ff7f1b,09ced840-88a2-4a84-b8a0-33d07b5b6e80,11250.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Eidelr-Ashpool - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7516f4bf-2e15-474e-a8a1-f532bf67ca36,cc6058f1-49a7-40d6-9bae-06cc7933c026,34995.0,2022-01-08,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
751c0d2a-7245-4e02-8929-6808237bc1b9,1ccf906a-769b-468b-80b4-85f41d139671,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Viva - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7557ac81-3180-490a-8322-75eb73d0bc96,f8083dae-35ac-42db-92b5-ca8dbcac5f7b,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
75cbb543-aea0-43e1-8b8f-481768ebef8f,a3ac041b-7cd9-4576-bd27-b5bf8de12671,18050.0,2022-03-11,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
772d3b1c-8c71-4701-9dc1-6a7a5ba2ad67,0ab5a237-4d8c-481d-9615-1172872b98a4,37575.0,2022-04-21,"#N/A","#N/A",Pipeline,"#N/A",Camimbo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
77367e7c-6e29-4d83-8a34-b9cfe73fbc89,7a84610e-3b51-4b46-8eb8-a9a8a314ae67,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Livefish - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
773cf6ac-73ad-478f-b71b-0d544587793b,b73c6c38-2e2c-43d6-9aaf-0a9529d32cfe,50000.0,2019-08-15,"#N/A",Initial deal for 500 widgets. We expect follow-on business with a potential upside of 4000 additional widgets over the next 12 months.,Closed,Advertisement,salesforce.com - 500 Widgets,Closed!,2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,Existing Business,"#N/A","#N/A","#N/A",false,"#N/A","#N/A"
77849460-a227-46e5-adaa-148f323007d1,bdb409c8-5765-465c-aa0c-9444ddfa87b2,29995.0,2021-12-13,3f9fcb15-dc2a-4888-84ab-cff28a2e0310,"#N/A",Closed,"#N/A",Quimm - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
77b76179-c452-4704-bf03-edd4f195fa67,5e65df79-aea9-4891-8d94-7899f6400005,74395.0,2022-03-19,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
78e9978e-600b-4900-ad57-2ae217ff0006,5e65df79-aea9-4891-8d94-7899f6400005,18350.0,2022-03-27,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
791a1f7f-f757-4a92-a6da-1fb59b385769,83fb2012-c2fe-4f62-bd27-9fa13e740b9f,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Layo - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7962388b-953e-40fe-bb6f-9adb6c1aeb34,bb6c8b4b-f669-43ca-8755-8e5c9a9484f8,29995.0,2022-08-18,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7a6e729a-f816-4e85-bf4c-09e764290820,eb545d47-5c5d-4a4b-a371-64a69d19d772,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Pixonyx - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7a6ed4be-58cf-4854-a614-e0947d2877f0,4313d363-fa5a-44d5-b41c-b784b8ddaa17,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Browsebug - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7ac0d131-f964-42cf-9123-add173a72448,fe1971fe-f8ac-450b-a26d-20864d41349a,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Kamba - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7ad3f468-5f1b-40e3-a658-d10fd0c45565,6bf66f8e-0580-4e53-b8c2-12b5af30dc68,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7c4906b9-d96b-4d37-a2fc-1155d77226df,1f820e4c-0f26-45fc-9ce7-36d57318c5f4,34995.0,2022-01-02,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7dcfe63f-4cdd-4170-a649-cd97d707cff4,01af61d3-dfd1-44ba-829d-dca08e063c12,75000.0,2022-06-16,"#N/A","#N/A",Pipeline,"#N/A",Meejo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7de83570-2eff-497e-88f8-94c4bd0e1070,821423ca-a385-4896-9ddc-4ce3460ff8a8,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Oodoo - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7dfdd9a4-3af0-43d9-ba6a-bbc8a45abe32,b5792c5b-5161-4b7d-b131-4d84a64bc2a6,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Browsecat - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7e78a6d9-b07c-4240-83ab-31c3bc7c9ad0,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Edgeclub - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7f9af344-1ca3-4d9c-9e6d-c994898bc58f,737fec4c-f188-4ed8-b5a2-03ae5785765a,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Eamia - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
7fcfc110-6c43-47dd-a404-a72d8a8c047d,24c16df4-9b69-40de-a785-5fad45c71ed9,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Yodel - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
8092afc1-7d95-4095-9b79-9686598386f3,fe1971fe-f8ac-450b-a26d-20864d41349a,34995.0,2022-04-22,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
80fdd07a-2abd-4be2-85d3-b12176002b4e,06c7f8c5-4a64-4947-b529-626dbfc36acb,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Uidoo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
811791f5-8e1d-4f43-8557-8339216dc6cb,dd973b17-7c20-448e-b5c7-810c3dd6e69f,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Fliptune - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
8176f134-63fc-4815-a716-2b4b50c8c7b7,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
819f1fab-be82-4354-a3e6-422684d35277,09125e95-6742-4cc6-93fa-b746a6f30ea3,73995.0,2022-03-19,"#N/A","#N/A",Pipeline,"#N/A",Realbridge - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
822bf7e1-eaed-4542-b5d8-35b4e7045a1f,dbffefbe-be30-46c2-b5d3-22aeb57b8597,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Dynabox - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
8235b7cb-049c-4d88-8024-8afde1305cc1,eb545d47-5c5d-4a4b-a371-64a69d19d772,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Pixonyx - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
82a2b972-25e3-4366-b17b-981465dfe903,e3f3fd57-0b0e-414b-bc2b-bccce926853e,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Kwideo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
82a66434-365d-440f-94a6-73323c81e806,f5522329-18d7-49f5-8f37-3e274880d97c,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Agimba - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
8300e42f-9035-4423-abd9-599e170abdc7,4313d363-fa5a-44d5-b41c-b784b8ddaa17,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
83306f19-6c4f-44e5-b1f3-aa7b7a6974e3,09ced840-88a2-4a84-b8a0-33d07b5b6e80,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Eidelr-Ashpool - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
833b09f8-2811-405d-9e7d-e0fbca2212be,1069bb07-914a-4cde-ac01-d1e597c7c21f,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Mynte - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
83479b9a-3dc8-4c14-aa0d-add3a1e45f22,946fdc7b-5d7d-4d1c-88e9-4d4c1d7bade4,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
844e449c-2f1f-4d4e-8d80-3e5f2df1830c,313a31f5-10ed-4daf-8f41-2af22300f626,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Trilith - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
846f22c2-28dd-4014-ac3e-3c5d8120a16d,ae2887dd-8d5b-4de5-9624-8eb00c652fbe,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Shuffletag - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
84a10cd0-a3fb-425b-8d21-36df14c2cc64,7a84610e-3b51-4b46-8eb8-a9a8a314ae67,72395.0,2020-04-25,"#N/A","#N/A",Closed,"#N/A",Livefish - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
84bdc292-24f0-4914-9476-0cd53ab81452,b49a4314-e491-4486-b08f-50bf2018d9c7,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Photofeed - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
84ea0d11-a25c-48ed-8ccd-9ba07ab923c6,b00b5687-a7d3-4d9f-926e-cb3b5700d7e1,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Jaxspan - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
84ff65ad-282b-4093-931f-2d8d7e6d7347,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
85043766-c5d3-42fd-9912-5ef29157ff17,77b9ab17-f3b2-4e50-836f-bda78d04a97e,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Babbleopia - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
850b388b-0996-480e-aa5c-f42eb1a50b47,14e72a06-6593-4b49-abbf-8fef827e2611,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Pixoboo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
858c0e63-82f4-470d-a7a0-7fa2365dbc17,6fbc2fe5-8ced-438e-aec3-2ba7cca7565b,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Quinu - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
85e0e6a3-6e67-4d3e-bf92-6dbacf080b4e,b33a5c64-743c-47be-b05e-a52dab7c9eac,34995.0,2022-06-27,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
85f55847-233e-4c08-bb51-a83e2ba7ee56,4e4f864e-ef19-41ed-83f4-598b64e7e818,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Topicware - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
