"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
803bb8b1-a341-4702-8331-744ddf665a36,"#N/A",511c998c-b1f3-4ebe-9c76-52d131b8ff65,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
8093a3f3-049f-4fdf-a356-1519e4460031,"#N/A",b9c202c4-9993-46da-b7f0-d934dbd519e0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
80957812-9433-45b7-8ca3-d6f97beafb0c,"#N/A",13633b7e-1e5b-4d79-9cd0-a98ce17573c6,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
80a06777-1b07-4480-a59b-26aa890a7c12,"#N/A",3215025b-3eb0-486a-b914-55d10d290c30,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
80a52caa-c15d-4403-8888-0136c7c1abb0,"#N/A",62baf5f2-6533-4f51-8660-f387ac5a571c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
80b4e259-91d8-49f9-9598-99f68ac63662,"#N/A",fa7b9256-208c-4c0b-a04a-72821fdbfb23,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
80bd5cb5-11a2-4bbc-81b4-af232f49b576,"#N/A",3b140319-fd92-43d0-be99-17967fae5b65,9.0,"#N/A","#N/A","#N/A","#N/A","#N/A",450.0,50.0,"#N/A"
80d8f958-1fa8-4a2b-a707-00775868bd47,"#N/A",c5961ade-f7e0-4ad2-9850-f9d7fddc310d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
80e25c73-a996-451b-abe7-aba263b34609,"#N/A",f2fa8b40-4da2-4ba8-bfd6-ff3a4a540acf,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
80e464ec-00eb-4e96-af0b-926946db30f7,"#N/A",c3dfecee-e32a-48f2-8a2c-89dec5bc46e5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
81148793-1778-408f-ba51-682a4cd5a531,"#N/A",b8e997aa-4df0-4f3c-8d4a-7672ed99cd38,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
8127f1ee-373b-4529-a1d8-0a3d29af02d3,"#N/A",bb1bb63d-0451-4212-b7f0-34f224609a44,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
813adee3-6229-4b02-94c0-63afaa2bbf45,"#N/A",96cd3abf-f454-4c98-8835-ae1987d9f88a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
813d3e43-b43b-4530-a3a6-de5d91afb5c1,"#N/A",7c4906b9-d96b-4d37-a2fc-1155d77226df,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
8146719d-9acb-4a00-ab29-970c515b8f68,"#N/A",3a8fd313-5206-4250-a245-6ef75207172a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
814da934-b33a-4bb6-a7e6-d30c7c3ce2d9,"#N/A",844e449c-2f1f-4d4e-8d80-3e5f2df1830c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
815058a9-22ab-4ad8-9ec4-edf2910ffb57,"#N/A",60bab494-da00-48f0-9fe0-c5c816c53ffc,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
816c7d32-ea43-4c0d-9c80-e035075441f8,"#N/A",2caee744-bbec-4d2a-9375-e9a861d488b8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
8174e281-1987-4a64-b7e4-8e817862686a,"#N/A",12c799d0-542e-44eb-86ef-d8b955c15942,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
817edb5f-05f0-4abe-9fbf-0fd4c7800e2e,"#N/A",94edc27c-492f-4c59-a700-888a9fc4dc53,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
8185eb79-9b1c-477a-81fa-b5478bb7ed9f,"#N/A",e585d634-7a07-41bc-80d4-c4a5078133c9,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
818d4b54-3237-4d9f-903e-facf19dd88b4,"#N/A",8f77dd6d-c336-40ab-bcfb-5c8ae654acdd,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
818d5e60-ca83-4a85-baa8-d18f8b99392c,"#N/A",6a71dabe-2245-40bb-b121-aa274239d237,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
819179e8-bba1-44ec-9588-d05d024bcbd7,"#N/A",716b7e46-0659-451f-b468-1ecd85926aae,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
8199e8d6-6823-458c-8f47-8e9a0401882c,"#N/A",90fe7e46-93dd-497d-ad1d-8f17d97d9d15,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
81b3fc72-5e90-4040-a8de-03d3b1db70ca,"#N/A",f1798600-3dda-491c-be39-e92566965007,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
81b74d8f-27a5-4f63-a49b-6b5ca69f5c6a,"#N/A",4c7250c1-ed44-4279-be06-a793723b4129,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
81dd8f08-7a41-4049-92a0-f56470bab218,"#N/A",cd6a8051-9d97-4a3b-9fb3-7af275f0a5bf,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
81de2607-511a-4220-b159-cea00e5d9430,"#N/A",850b388b-0996-480e-aa5c-f42eb1a50b47,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
81ded5e7-ae55-443d-8189-d36c088cd5f8,"#N/A",f8b615c7-32c3-47e1-9d48-fe3799d4eeca,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
81df301f-f743-428b-8816-a537f7a9b48e,"#N/A",2bef3262-dde4-4e3c-aef3-91d93bc782d5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
8204b318-152b-4ed4-a2bf-6b955180d62a,"#N/A",7de83570-2eff-497e-88f8-94c4bd0e1070,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
82163fc2-74d5-42cb-82a5-3db28c2602d2,"#N/A",f1798600-3dda-491c-be39-e92566965007,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
8246dec4-23b8-46fc-a953-1e7cb76d0cd1,"#N/A",f874aea5-3ed6-4ca5-93e6-c6884454b9b8,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
8247b7f0-070c-4263-996f-f2709f7fa8ff,"#N/A",d920f905-6e8e-4e71-93fc-35d9ada26157,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
8259b916-76e7-4670-92ef-f4964148f41c,"#N/A",4ac6c8ef-fbec-492a-b533-c5f49df86df1,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
826c5271-009b-423b-a75c-b2633278f560,"#N/A",1d20c78f-c9ba-4d72-93e8-8e5f10ab3f2f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
82797296-b834-412c-8b1a-6cd7123c8007,"#N/A",cbe37313-2506-47b1-83a5-90b8164a2955,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
827c7db7-d6df-4e06-9c9f-ed1d2bc152eb,"#N/A",11a20044-2e3f-46b6-a253-b16b63d69f36,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
82956e08-6fab-499a-85c7-cac0062ccea8,"#N/A",cc91c87b-677d-44fb-ba8f-417ff31ab5e5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
82a8ac9f-3716-4bca-8f1e-d7dc057a88c4,"#N/A",d0adcbcb-bf07-4315-a987-ea53d96d53f6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
82b9abd2-7b45-4d31-92ac-960e78deba51,"#N/A",ec332393-3080-4d33-9cf1-2cf3d3eb26c0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
82bd98e7-29f4-445a-ac98-6f9e169ae2d6,"#N/A",f0a1dc1f-254e-40ce-a9ad-00e8f8a4b930,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
82cfbd1c-2ee2-4f34-b863-bd95ed788670,"#N/A",6806d953-2f92-43a5-af8f-a1e857f65a58,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
8302a745-b4a7-4c5a-91b9-5ab4ac16bd85,"#N/A",cf4c7751-5a33-4431-a98a-e707b05e23d4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
8302d338-096c-4945-a4e9-0acb10942162,"#N/A",44b1722f-102c-4683-a420-2f0bb659fecf,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
83031982-456d-4b5d-bab3-f6713e12d158,"#N/A",3af34f9f-9224-4d64-a7a5-4bb7fa95db18,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
8322fac5-a273-44d5-bc59-e4576a18ebbd,"#N/A",4b18b17e-277c-4d7e-8863-fa1b422858b3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
832acf09-696c-4b26-949e-8c5d4470cb46,"#N/A",e0bf8071-1310-47bb-b01a-0d4a9eb25907,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2490.0,249.0,"#N/A"
8344b2e2-7d1c-453a-bec9-f40419b624a9,"#N/A",2d34924a-2d4b-4996-9c38-063eaae13aa1,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
8349b536-ae24-4e0e-afc5-8ec664df253e,"#N/A",36b76db4-75d7-4b4f-b399-d04592a517e1,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
83627c58-f754-4336-b289-23f6b88660ca,"#N/A",fa7b9256-208c-4c0b-a04a-72821fdbfb23,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
836694b3-7bde-4c0d-9390-019c6d9168e0,"#N/A",44b1722f-102c-4683-a420-2f0bb659fecf,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
836e1c42-af42-4927-82d8-b2679f0b3cf1,"#N/A",6e3437fc-b38b-4519-bbeb-eb798bb33ba5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
839cf242-25e2-4a8a-825b-3d020f0eda0b,"#N/A",ace33103-9076-4719-9b76-84a778e29bae,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
83b18c53-2c14-4389-8544-3b1ad449ff20,"#N/A",a175bf21-ce43-46f7-976b-45d210ec211f,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
83b9034b-a67b-4f76-b5f8-8e207d85359f,"#N/A",ef724269-735a-4564-9daf-c51c70439872,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
84015726-6037-4084-8519-1ca526463a5a,"#N/A",191e0fab-e087-4cdc-b845-c74ca185dda1,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
840157a9-9b27-4c77-bc2e-6937c92d61ed,"#N/A",987b99b5-1cff-44b9-8dc4-e42d86f76105,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
840336ad-cdec-4df1-84b1-8431ac91a8b8,"#N/A",367a8652-615e-4dff-a1d8-2d73a0d9022a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
8403a4ad-ec29-44f2-91a5-5d7154c3e5f0,"#N/A",056e4c2a-1cf3-4023-9ff3-1d1dc7e0bb58,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
8404756d-e6d1-47d9-86bf-1f95b067185d,"#N/A",e9ebc948-7333-4da8-bb22-6827aa507fb8,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
840f1b37-7a9e-4da6-abe0-60582a35565f,"#N/A",3bf65f05-c616-4196-9e1f-f023dce45b46,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
8464b2c2-6e05-448c-82bd-f7092c32f51c,"#N/A",0c109b82-2086-4011-b580-b50c9e334803,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
846570c7-f113-4f05-a0c9-1041d9d1c7e6,"#N/A",f72eaaf7-e7c2-4367-837f-bc74ebf57022,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
846f52d2-8c42-4a28-bdbf-ba6a92cf06ea,"#N/A",f647956f-1c06-478b-92ca-805400e7a16e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
8481259e-63ae-41a4-8f5c-d76220946b06,"#N/A",d5edb351-6286-43f6-becd-9b4da9099a56,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
84905733-7c5c-4fc5-8f64-dded75102091,"#N/A",410351ba-cc86-4bd8-bf3f-9b79c4fda4e7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
849231b4-b455-4986-b56a-46c2c1f7c008,"#N/A",89b5adab-ffd0-4ef2-9328-55292a9a89ff,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
84a211c0-9655-4427-a8c8-adada516e0db,"#N/A",05586f5b-9dda-4e6e-b0d6-b2bc0b355c6b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
84adec7b-1538-473e-ad58-6d2a923a54ec,"#N/A",3897985d-ce23-47f2-a540-9d69f98914ec,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
84cbe8fe-d9ec-438c-99ab-b5d2ed948c58,"#N/A",ffaef87d-efb5-4443-b0d7-8c2e1a45a9e2,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
84e4be07-b06d-4465-b113-31668a2592d1,"#N/A",74f7ee32-d5fb-4f99-b747-d33867ff7f1b,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
84e5e5aa-af1c-447a-9d8d-750e7c7958a8,"#N/A",d6d47327-45ce-449b-84c1-767809f94a43,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
84e81679-8ec2-43cf-ba9f-b58b04bd2e41,"#N/A",7fcfc110-6c43-47dd-a404-a72d8a8c047d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
84ebe9e9-0963-436e-af16-810f373d54a8,"#N/A",ee8d50a2-206c-4c90-b226-5a3f0a51b75e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
8507ff7b-879d-48d8-9d5f-9cced55712b4,"#N/A",e09ff229-570e-4c3f-a427-14cd5604ba07,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4980.0,249.0,"#N/A"
8567d843-7e49-4785-a282-d293977af499,"#N/A",80fdd07a-2abd-4be2-85d3-b12176002b4e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
85d213fc-9a3a-4afd-9b4c-7e5f1fa258a5,"#N/A",1e7cd2f6-0731-4a57-96ef-20201f2ce9a7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
85d6a460-82d1-4b8c-ae20-da25c6ea6d06,"#N/A",df91cfd3-d9d0-4ffa-a148-07fb9c5126b2,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
85e7f6ee-e31b-4463-a91d-4674aad7a630,"#N/A",d2097897-9696-45da-bdba-3a7222ad5c88,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
85f64dc3-1478-4dee-b127-71efb35d0ce4,"#N/A",516d6d10-a38b-420f-ba41-f5b48d93e3de,1.0,00k5f00000lAUUZAA4,79334a9c-d66f-4b25-a196-a6f9827bcf5a,Renewable,"#N/A","#N/A",33.45,33.45,"#N/A"
85fc5968-561f-4658-8227-4d1b2ecbc5e8,"#N/A",6e096087-b3fc-4caa-98be-af4bb6c71974,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
862de2fc-135a-4bc3-8248-6edc9ee46929,"#N/A",9953946f-d2ef-4d20-953d-df05e763005a,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
863560c2-6be2-42df-9a6b-009682ac835d,"#N/A",cc91c87b-677d-44fb-ba8f-417ff31ab5e5,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
864ee350-a2d5-4d52-9c84-f68f031aedde,"#N/A",27c5f784-896f-402b-bb2f-f74bc7a5099b,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
86558503-ba05-4c7e-a76f-da5fe4c12a0f,"#N/A",2ff2c4ce-9e4e-4612-a97e-46529d79698a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
865625f5-ccfd-424a-8926-11c841fe86f0,"#N/A",b932c315-d9a1-48a1-a2df-558ce473fbb3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
86643081-d380-43bb-8574-de0ad884debd,"#N/A",8d268539-a8cf-41d1-8f06-482e33334c20,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
866d755a-aee1-4d4f-bfe7-0c125a47beb9,"#N/A",e778ecf7-2710-4f9a-ae4b-a16c2c1bc906,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
86709a74-386e-4785-abaa-445eb02b0713,"#N/A",6e096087-b3fc-4caa-98be-af4bb6c71974,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
86754cf6-cd7a-41cd-af7f-85537295bf87,"#N/A",5abb5185-df6d-45be-b322-15ed61c5a29e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
867ca2b6-7138-4784-8171-5304d323f4b8,"#N/A",353d12bb-0b0b-4b39-a16e-f0b428068227,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
867e44b5-0b24-493f-b2ca-d20b6a1cd995,"#N/A",3a2342a1-e13e-4a7f-b0f1-fd99966c4119,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",14000.0,700.0,"#N/A"
868fa55b-17ca-441f-8a74-f004fb0c6ecb,"#N/A",28bb862c-ea50-46e9-9762-00aad8f2d12f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
86a5ad80-50c0-42c9-ac03-13b404275612,"#N/A",734b24fc-7d37-4e3c-9f1d-aaa06cc777f5,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
86ae3309-266f-40fa-8430-ae8283081576,"#N/A",be4c7d81-a21c-4b04-9968-ac3a3c321d6f,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
86cccd54-60fd-4397-884c-8d363f20d78f,"#N/A",f7fcf0f4-95bd-4c38-8961-567b691447e9,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
86d4d759-7260-4148-8df6-70beb35d5ee0,"#N/A",0b7e48dd-488c-45bf-96a4-59f3edceedcb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
86e2c91d-5e4d-495f-9dff-84ae1167880d,"#N/A",facff987-86af-4e9e-843c-64bacb0c0a20,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
86e4a977-fe04-4012-bcca-b828e09d2ea9,"#N/A",ecf922a5-a66b-4816-a70e-9ba514fe54a0,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
871730ee-97d8-4211-be66-21030d40f770,"#N/A",cad2da65-0cae-4db0-8e50-fb3a38a28623,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
871c3c48-5f95-4a19-bea5-696735eb388c,"#N/A",6a71dabe-2245-40bb-b121-aa274239d237,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
8755e97d-c816-468b-a4b8-a2bf4d794061,"#N/A",010d15c5-587b-475e-b24d-a5b2d56fa636,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
87572345-438c-46cb-a46e-809aed0dc22f,"#N/A",98b79d4c-0095-4e66-83d8-6854529b965e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
87593e24-3280-4f0c-8305-3f08b56e1658,"#N/A",2d9a4898-805e-48ea-9bcc-f20031477560,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
87602300-fac0-45f0-9c28-6b711b803aec,"#N/A",ef724269-735a-4564-9daf-c51c70439872,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
8762fe9b-dc92-4ed4-9793-6f0e0a18dd60,"#N/A",7e78a6d9-b07c-4240-83ab-31c3bc7c9ad0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
876a2e19-79ba-41ec-b3a1-e2bc9d42af22,"#N/A",7ad3f468-5f1b-40e3-a658-d10fd0c45565,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
87725400-7f8a-465d-9c76-f08fd668a75e,"#N/A",d0f926d8-edd2-4df8-97ac-9c458743c89d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
87739375-0817-451a-9d27-c8200ce3baac,"#N/A",f874aea5-3ed6-4ca5-93e6-c6884454b9b8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
878e7907-1579-484b-a4f0-a1a8e0617113,"#N/A",9ad387b8-5aed-4546-940d-0408672a323d,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
87ba5ba9-05f1-4541-b866-d1be54cfdba5,"#N/A",ec332393-3080-4d33-9cf1-2cf3d3eb26c0,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
87cccfaa-2df6-40ac-9626-f6c8e16fe277,"#N/A",3973f978-e7a0-4337-80d6-505756afb1ab,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
87d51c48-624c-4399-b287-89a3b8c4cc5f,"#N/A",e63dd6f2-1ce8-41b4-8ab9-14549fa7080c,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
87e351a8-294f-48bc-842e-4919c9cdc806,"#N/A",3e893a27-400b-4f18-b6a1-e25637bd38ed,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
87e4a8e7-68b7-45f7-af12-09481740cb37,"#N/A",a3a00f30-7885-4ecd-90e9-466aa7ef7daa,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
87e8bcc6-603c-44cf-80f0-82fd49b14a32,"#N/A",2d34924a-2d4b-4996-9c38-063eaae13aa1,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
87edfe43-2cf0-4a65-ad88-df1944ce8929,"#N/A",7a6e729a-f816-4e85-bf4c-09e764290820,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
8803ae45-2314-4d27-9699-d88fc21c8497,"#N/A",dc98373a-edde-4e26-a206-49ff5689e088,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
8804dab6-d4c7-4531-810e-db43584b58c1,"#N/A",01e99b90-f790-4f1b-bd67-8225a1fa99c3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
880e0fab-a160-45d4-9f99-deccc96f60a7,"#N/A",2d34924a-2d4b-4996-9c38-063eaae13aa1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
880e3f7a-a92f-471a-a899-2f9b6104e0a2,"#N/A",ace33103-9076-4719-9b76-84a778e29bae,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
8819894a-951e-4a42-b3e5-65b53f034b0f,"#N/A",ca6d2f01-8b1b-4528-b958-3e3610e8e009,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
8823373f-c0b6-472b-b4ea-16eb76da0d67,"#N/A",8cacc8da-f834-4938-a7de-b00579cff1d2,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
882a32c1-764e-45ed-b60d-dbbac7844676,"#N/A",ea96d8aa-b5b2-4caa-be84-8cb989e2f161,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
88316b32-64f7-4a4d-ae9c-b46426be992e,"#N/A",60bab494-da00-48f0-9fe0-c5c816c53ffc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
883b832d-aef8-47ec-bb27-b1f4d0e7e423,"#N/A",d57a5776-0221-4352-aa8a-abaf0bdb54bf,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
8861fc80-1edb-4294-be2f-9cef33196d1d,"#N/A",c34d2177-f773-4bb1-9df7-09179bf45cf6,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
88623bf2-a2ea-4cb9-b2ff-aa66663d819f,"#N/A",819f1fab-be82-4354-a3e6-422684d35277,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
8864c81c-dba0-4043-b7f2-7e92ce630a71,"#N/A",b5bf010a-6705-4e83-a61b-54bb6087661a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
